,AAPL
18521,153.49
18522,153.49
18523,153.5
18524,153.5
18525,153.515
18526,153.5
18527,153.5
18528,153.5
18529,153.505
18530,153.5
18531,153.505
18532,153.53
18533,153.545
18534,153.54
18535,153.532
18536,153.52
18537,153.52
18538,153.53
18539,153.51
18540,153.51
18541,153.505
18542,153.49
18543,153.5
18544,153.5
18545,153.51
18546,153.56199999999998
18547,153.573
18548,153.58
18549,153.57
18550,153.58
18551,153.57
18552,153.53
18553,153.48
18554,153.52
18555,153.563
18556,153.515
18557,153.49
18558,153.48
18559,153.45
18560,153.45
18561,153.44000000000003
18562,153.449
18563,153.44000000000003
18564,153.366
18565,153.38
18566,153.33
18567,153.353
18568,153.34
18569,153.34
18570,153.34
18571,153.34
18572,153.38
18573,153.39
18574,153.39
18575,153.39
18576,153.41
18577,153.403
18578,153.411
18579,153.37
18580,153.37
18581,153.355
18582,153.35
18583,153.356
18584,153.38
18585,153.35
18586,153.35
18587,153.34
18588,153.294
18589,153.26
18590,153.294
18591,153.26
18592,153.3
18593,153.3
18594,153.3
18595,153.34
18596,153.31
18597,153.35
18598,153.348
18599,153.35
18600,153.348
18601,153.35
18602,153.34
18603,153.325
18604,153.355
18605,153.37
18606,153.38
18607,153.33
18608,153.33
18609,153.36
18610,153.36
18611,153.36
18612,153.33
18613,153.315
18614,153.34
18615,153.32
18616,153.32
18617,153.36
18618,153.36
18619,153.38
18620,153.36
18621,153.38
18622,153.391
18623,153.383
18624,153.383
18625,153.41
18626,153.41
18627,153.405
18628,153.42
18629,153.385
18630,153.385
18631,153.385
18632,153.36
18633,153.41
18634,153.412
18635,153.42
18636,153.46
18637,153.468
18638,153.44000000000003
18639,153.45899999999997
18640,153.44000000000003
18641,153.45899999999997
18642,153.41
18643,153.42
18644,153.45
18645,153.45
18646,153.434
18647,153.46
18648,153.42999999999998
18649,153.42999999999998
18650,153.42999999999998
18651,153.42999999999998
18652,153.39
18653,153.39
18654,153.36
18655,153.39
18656,153.39
18657,153.36
18658,153.36
18659,153.33
18660,153.36
18661,153.33
18662,153.35
18663,153.35
18664,153.37
18665,153.37
18666,153.373
18667,153.35
18668,153.33
18669,153.34
18670,153.34
18671,153.32
18672,153.34
18673,153.34
18674,153.309
18675,153.29
18676,153.26
18677,153.278
18678,153.25
18679,153.271
18680,153.25
18681,153.271
18682,153.33
18683,153.32100000000003
18684,153.34
18685,153.451
18686,153.38
18687,153.42
18688,153.42
18689,153.42
18690,153.42
18691,153.4
18692,153.4
18693,153.33
18694,153.555
18695,153.351
18696,153.351
18697,153.38
18698,153.377
18699,153.36
18700,153.377
18701,153.36
18702,153.39
18703,153.39
18704,153.354
18705,153.36
18706,153.348
18707,153.348
18708,153.37
18709,153.36
18710,153.36
18711,153.31
18712,153.31
18713,153.31
18714,153.31
18715,153.26
18716,153.26
18717,153.28
18718,153.28
18719,153.35
18720,153.28
18721,153.35
18722,153.36
18723,153.37
18724,153.36
18725,153.35
18726,153.33
18727,153.31
18728,153.3
18729,153.26
18730,153.26
18731,153.241
18732,153.25
18733,153.26
18734,153.265
18735,153.23
18736,153.221
18737,153.26
18738,153.25299999999996
18739,153.27
18740,153.25299999999996
18741,153.27
18742,153.3
18743,153.3
18744,153.3
18745,153.28
18746,153.28
18747,153.28
18748,153.27
18749,153.27
18750,153.27
18751,153.27
18752,153.29
18753,153.29
18754,153.29
18755,153.36
18756,153.37
18757,153.36
18758,153.31
18759,153.29
18760,153.31
18761,153.29
18762,153.29
18763,153.31
18764,153.32
18765,153.32
18766,153.32
18767,153.32
18768,153.336
18769,153.336
18770,153.336
18771,153.35
18772,153.396
18773,153.34
18774,153.36
18775,153.36
18776,153.34
18777,153.36
18778,153.32
18779,153.32
18780,153.32
18781,153.32
18782,153.34
18783,153.34
18784,153.325
18785,153.36
18786,153.37
18787,153.41
18788,153.42
18789,153.42
18790,153.42
18791,153.42
18792,153.37
18793,153.37
18794,153.361
18795,153.39
18796,153.327
18797,153.31
18798,153.32
18799,153.32
18800,153.32
18801,153.32
18802,153.329
18803,153.329
18804,153.35
18805,153.361
18806,153.38
18807,153.47
18808,153.42999999999998
18809,153.379
18810,153.379
18811,153.38
18812,153.365
18813,153.36
18814,153.384
18815,153.384
18816,153.384
18817,153.38
18818,153.42
18819,153.37
18820,153.42
18821,153.37
18822,153.37
18823,153.37
18824,153.35
18825,153.33
18826,153.345
18827,153.301
18828,153.31
18829,153.32
18830,153.32
18831,153.333
18832,153.346
18833,153.346
18834,153.31
18835,153.298
18836,153.27
18837,153.284
18838,153.29
18839,153.29
18840,153.29
18841,153.29
18842,153.33
18843,153.319
18844,153.314
18845,153.3
18846,153.354
18847,153.3
18848,153.32
18849,153.33
18850,153.33
18851,153.33
18852,153.301
18853,153.35
18854,153.41
18855,153.41
18856,153.387
18857,153.387
18858,153.393
18859,153.393
18860,153.393
18861,153.393
18862,153.404
18863,153.376
18864,153.37
18865,153.42999999999998
18866,153.416
18867,153.39
18868,153.33
18869,153.38
18870,153.38
18871,153.42
18872,153.413
18873,153.42
18874,153.41
18875,153.347
18876,153.419
18877,153.4
18878,153.381
18879,153.381
18880,153.381
18881,153.381
18882,153.38
18883,153.38
18884,153.4
18885,153.44000000000003
18886,153.44000000000003
18887,153.49
18888,153.489
18889,153.48399999999998
18890,153.489
18891,153.48399999999998
18892,153.49
18893,153.462
18894,153.42999999999998
18895,153.449
18896,153.466
18897,153.47
18898,153.47
18899,153.46099999999998
18900,153.46099999999998
18901,153.46099999999998
18902,153.42
18903,153.42999999999998
18904,153.42
18905,153.42
18906,153.42999999999998
18907,153.4
18908,153.477
18909,153.46
18910,153.477
18911,153.46
18912,153.46
18913,153.46
18914,153.46
18915,153.46
18916,153.46
18917,153.47
18918,153.45
18919,153.437
18920,153.437
18921,153.45
18922,153.46
18923,153.45799999999997
18924,153.45
18925,153.435
18926,153.42
18927,153.42
18928,153.42
18929,153.42
18930,153.42
18931,153.42
18932,153.41
18933,153.37
18934,153.368
18935,153.36
18936,153.35
18937,153.39
18938,153.38
18939,153.37
18940,153.37
18941,153.34
18942,153.341
18943,153.35
18944,153.35
18945,153.34
18946,153.352
18947,153.36
18948,153.36
18949,153.36
18950,153.36
18951,153.36
18952,153.34
18953,153.35
18954,153.35
18955,153.34
18956,153.34900000000002
18957,153.34900000000002
18958,153.34
18959,153.34
18960,153.34
18961,153.361
18962,153.4
18963,153.4
18964,153.361
18965,153.4
18966,153.425
18967,153.42999999999998
18968,153.42999999999998
18969,153.47
18970,153.42999999999998
18971,153.47
18972,153.46
18973,153.46
18974,153.42
18975,153.45
18976,153.367
18977,153.367
18978,153.46
18979,153.5
18980,153.5
18981,153.53
18982,153.57
18983,153.57
18984,153.58
18985,153.58
18986,153.61
18987,153.61
18988,153.57
18989,153.54
18990,153.57
18991,153.54
18992,153.55
18993,153.58
18994,153.597
18995,153.6
18996,153.63
18997,153.63
18998,153.64
18999,153.64
19000,153.64
19001,153.65
19002,153.654
19003,153.66
19004,153.668
19005,153.668
19006,153.66
19007,153.65
19008,153.66
19009,153.65599999999998
19010,153.66
19011,153.65599999999998
19012,153.65
19013,153.661
19014,153.661
19015,153.662
19016,153.65
19017,153.64
19018,153.64
19019,153.64
19020,153.64
19021,153.64
19022,153.62
19023,153.64
19024,153.645
19025,153.62
19026,153.62
19027,153.6
19028,153.6
19029,153.6
19030,153.6
19031,153.6
19032,153.621
19033,153.63
19034,153.62
19035,153.62
19036,153.64
19037,153.65
19038,153.641
19039,153.61
19040,153.61
19041,153.632
19042,153.61
19043,153.639
19044,153.62
19045,153.6
19046,153.6
19047,153.6
19048,153.6
19049,153.61
19050,153.6
19051,153.61
19052,153.63
19053,153.58
19054,153.48
19055,153.48
19056,153.47
19057,153.46
19058,153.42999999999998
19059,153.415
19060,153.415
19061,153.39
19062,153.4
19063,153.37
19064,153.41
19065,153.416
19066,153.42
19067,153.4
19068,153.44000000000003
19069,153.452
19070,153.44000000000003
19071,153.452
19072,153.47
19073,153.5
19074,153.5
19075,153.526
19076,153.538
19077,153.51
19078,153.45
19079,153.45
19080,153.45
19081,153.469
19082,153.5
19083,153.51
19084,153.48
19085,153.47
19086,153.47
19087,153.487
19088,153.487
19089,153.57
19090,153.487
19091,153.57
19092,153.59
19093,153.585
19094,153.55
19095,153.54
19096,153.54
19097,153.57
19098,153.569
19099,153.52
19100,153.52
19101,153.53
19102,153.53
19103,153.55
19104,153.57
19105,153.57
19106,153.579
19107,153.555
19108,153.556
19109,153.54
19110,153.556
19111,153.54
19112,153.522
19113,153.527
19114,153.53
19115,153.53
19116,153.56
19117,153.56
19118,153.56
19119,153.558
19120,153.558
19121,153.57
19122,153.55
19123,153.54
19124,153.51
19125,153.51
19126,153.5
19127,153.5
19128,153.53
19129,153.55
19130,153.53
19131,153.55
19132,153.55
19133,153.51
19134,153.49
19135,153.48
19136,153.496
19137,153.51
19138,153.5
19139,153.49
19140,153.49
19141,153.44000000000003
19142,153.45
19143,153.46
19144,153.44000000000003
19145,153.44000000000003
19146,153.48399999999998
19147,153.47
19148,153.467
19149,153.52
19150,153.467
19151,153.52
19152,153.49
19153,153.488
19154,153.49
19155,153.45
19156,153.47
19157,153.47
19158,153.46
19159,153.45799999999997
19160,153.45799999999997
19161,153.453
19162,153.44000000000003
19163,153.48
19164,153.51
19165,153.51
19166,153.52
19167,153.51
19168,153.51
19169,153.52
19170,153.51
19171,153.52
19172,153.57
19173,153.58
19174,153.6
19175,153.575
19176,153.55
19177,153.55
19178,153.53
19179,153.53
19180,153.53
19181,153.55
19182,153.53699999999998
19183,153.525
19184,153.5
19185,153.49
19186,153.48
19187,153.48
19188,153.49300000000002
19189,153.49300000000002
19190,153.49300000000002
19191,153.49300000000002
19192,153.48
19193,153.525
19194,153.525
19195,153.53
19196,153.53
19197,153.53
19198,153.53
19199,153.52
19200,153.52
19201,153.49
19202,153.47
19203,153.462
19204,153.5
19205,153.47
19206,153.48
19207,153.5
19208,153.5
19209,153.5
19210,153.5
19211,153.5
19212,153.54
19213,153.54
19214,153.5
19215,153.51199999999997
19216,153.5
19217,153.5
19218,153.525
19219,153.53
19220,153.53
19221,153.53
19222,153.521
19223,153.521
19224,153.5
19225,153.5
19226,153.48
19227,153.45
19228,153.45
19229,153.42999999999998
19230,153.45
19231,153.42999999999998
19232,153.42
19233,153.45
19234,153.42999999999998
19235,153.45
19236,153.42999999999998
19237,153.46
19238,153.45
19239,153.45
19240,153.45
19241,153.449
19242,153.42999999999998
19243,153.505
19244,153.39
19245,153.39
19246,153.385
19247,153.38
19248,153.361
19249,153.368
19250,153.361
19251,153.368
19252,153.368
19253,153.36
19254,153.36
19255,153.37
19256,153.419
19257,153.364
19258,153.332
19259,153.354
19260,153.354
19261,153.354
19262,153.36
19263,153.36
19264,153.35
19265,153.393
19266,153.393
19267,153.395
19268,153.4
19269,153.407
19270,153.4
19271,153.407
19272,153.42
19273,153.442
19274,153.42999999999998
19275,153.44000000000003
19276,153.435
19277,153.45
19278,153.449
19279,153.45
19280,153.45
19281,153.49
19282,153.5
19283,153.47
19284,153.49
19285,153.50299999999996
19286,153.5
19287,153.49
19288,153.49
19289,153.505
19290,153.49
19291,153.505
19292,153.54
19293,153.575
19294,153.575
19295,153.57
19296,153.57
19297,153.63
19298,153.62
19299,153.7
19300,153.7
19301,153.69000000000003
19302,153.77
19303,153.754
19304,153.78
19305,153.79
19306,153.82
19307,153.82
19308,153.78
19309,153.77
19310,153.78
19311,153.77
19312,153.74
19313,153.77
19314,153.81
19315,153.76199999999997
19316,153.791
19317,153.73
19318,153.777
19319,153.777
19320,153.777
19321,153.75
19322,153.78
19323,153.78
19324,153.75
19325,153.73
19326,153.747
19327,153.76
19328,153.77
19329,153.74
19330,153.77
19331,153.74
19332,153.75
19333,153.73
19334,153.73
19335,153.746
19336,153.75
19337,153.73
19338,153.69000000000003
19339,153.69000000000003
19340,153.69000000000003
19341,153.69000000000003
19342,153.7
19343,153.72
19344,153.73
19345,153.74
19346,153.72
19347,153.693
19348,153.67999999999998
19349,153.65
19350,153.65
19351,153.66
19352,153.66
19353,153.63
19354,153.62
19355,153.6
19356,153.6
19357,153.639
19358,153.6
19359,153.611
19360,153.6
19361,153.611
19362,153.65
19363,153.65
19364,153.655
19365,153.66
19366,153.69000000000003
19367,153.7
19368,153.71
19369,153.67999999999998
19370,153.67999999999998
19371,153.7
19372,153.699
19373,153.7
19374,153.71
19375,153.72
19376,153.719
19377,153.71
19378,153.712
19379,153.719
19380,153.712
19381,153.719
19382,153.747
19383,153.73
19384,153.72
19385,153.737
19386,153.74
19387,153.73
19388,153.67999999999998
19389,153.67
19390,153.67
19391,153.66400000000002
19392,153.75
19393,153.74
19394,153.74
19395,153.73
19396,153.71300000000002
19397,153.78
19398,153.769
19399,153.8
19400,153.769
19401,153.8
19402,153.77
19403,153.8
19404,153.73
19405,153.65
19406,153.67999999999998
19407,153.66
19408,153.66
19409,153.66
19410,153.66
19411,153.73
19412,153.683
19413,153.74
19414,153.76
19415,153.79
19416,153.801
19417,153.82
19418,153.84
19419,153.828
19420,153.84
19421,153.828
19422,153.93900000000002
19423,153.89
19424,153.91
19425,153.865
19426,153.87
19427,153.87
19428,153.8
19429,153.843
19430,153.843
19431,153.81
19432,153.78
19433,153.87
19434,153.83
19435,153.82
19436,153.78
19437,153.79
19438,153.76
19439,153.76
19440,153.76
19441,153.76
19442,153.76
19443,153.76
19444,153.79
19445,153.85
19446,153.877
19447,153.858
19448,153.865
19449,153.88
19450,153.88
19451,153.9
19452,153.9
19453,153.89
19454,153.89
19455,153.84
19456,153.87
19457,153.872
19458,153.885
19459,153.94000000000003
19460,153.885
19461,153.94000000000003
19462,153.94000000000003
19463,153.92
19464,153.898
19465,153.88800000000003
19466,153.87
19467,153.91
19468,153.9
19469,153.92999999999998
19470,153.92999999999998
19471,153.9
19472,153.9
19473,153.926
19474,153.9
19475,153.9
19476,153.874
19477,153.89
19478,153.886
19479,153.84
19480,153.84
19481,153.865
19482,153.87
19483,153.88
19484,153.876
19485,153.82
19486,153.827
19487,153.824
19488,153.8
19489,153.8
19490,153.8
19491,153.8
19492,153.811
19493,153.826
19494,153.84
19495,153.85
19496,153.86
19497,153.864
19498,153.88
19499,153.84
19500,153.84
19501,153.86
19502,153.886
19503,153.864
19504,153.84
19505,153.845
19506,153.83
19507,153.831
19508,153.844
19509,153.84
19510,153.844
19511,153.84
19512,153.84
19513,153.86
19514,153.856
19515,153.82
19516,153.82
19517,153.87
19518,153.85
19519,153.85
19520,153.85
19521,153.84
19522,153.84
19523,153.87
19524,153.873
19525,153.87
19526,153.87
19527,153.844
19528,153.844
19529,153.852
19530,153.844
19531,153.852
19532,153.81
19533,153.82
19534,153.86
19535,153.86
19536,153.85
19537,153.9
19538,153.88
19539,153.908
19540,153.908
19541,153.93800000000002
19542,153.97
19543,154.0
19544,153.988
19545,153.99
19546,153.96099999999998
19547,153.95
19548,153.95
19549,153.9
19550,153.9
19551,153.9
19552,153.89
19553,153.917
19554,153.92999999999998
19555,153.9
19556,153.92
19557,153.85
19558,153.86
19559,153.92
19560,153.86
19561,153.92
19562,153.936
19563,153.941
