,Time,BA_spread,Price,Smart_price,Liquid_imb,MKT_cost,Log_return
19133,03:50.0,0.02,0.15351,0.153521429,0.063,-0.00176212,-0.000113149
19134,03:50.0,0.03,0.15349,0.153497143,0.048,-0.00172176,-5.65856E-05
19135,03:50.0,0.03,0.15348,0.153496875,0.046,-0.00172176,-2.82956E-05
19136,03:50.0,0.03,0.153496,0.153499756,0.037,-0.00172176,4.5272E-05
19137,03:50.0,0.03,0.15351,0.153513333,0.049,-0.001722,3.96091E-05
19138,03:50.0,0.03,0.1535,0.153512453,0.054,-0.001722,-2.82919E-05
19139,03:50.0,0.03,0.15349,0.153503721,0.067,-0.00172176,-2.82937E-05
19140,04:00.1,0.03,0.15349,0.153503721,0.067,0.00172176,0
19141,04:00.1,0.04,0.15344,0.153447097,-0.014,0.00168104,-0.000141496
19142,04:00.1,0.02,0.15345,0.1534575,-0.01,0.00176128,2.83029E-05
19143,04:00.1,0.01,0.15346,0.153468571,0.003,0.00180152,2.83011E-05
19144,04:00.1,0.03,0.15344,0.153440588,0.017,0.00172116,-5.6604E-05
19145,04:00.1,0.03,0.15344,0.153438333,0.023,0.00172116,0
19146,04:00.1,0.03,0.153484,0.15346675,0.025,0.00172152,0.000124519
19147,04:00.1,0.02,0.15347,0.15348,0.015,0.00175164,-3.96159E-05
19148,04:00.1,0.03,0.153467,0.153474667,0.015,0.00172152,-8.48958E-06
19149,04:00.1,0.03,0.15352,0.153509024,-0.016,0.00172188,0.000149958
19150,04:10.3,0.03,0.153467,0.153474667,0.015,-0.00172152,-0.000149958
19151,04:10.4,0.03,0.15352,0.153509024,-0.016,-0.00172188,0.000149958
19152,04:10.4,0.03,0.15349,0.15350814,-0.014,-0.00172188,-8.48756E-05
19153,04:10.4,0.03,0.153488,0.153507333,-0.012,-0.00172188,-5.65897E-06
19154,04:10.4,0.03,0.15349,0.1535025,0.005,-0.00172176,5.65897E-06
19155,04:10.4,0.03,0.15345,0.153442642,-0.021,-0.00172104,-0.000113193
19156,04:10.4,0.03,0.15347,0.153468421,-0.001,-0.00172128,5.66003E-05
19157,04:10.4,0.03,0.15347,0.153439,0.022,-0.00172116,0
19158,04:10.4,0.04,0.15346,0.153446,0.019,-0.00168116,-2.82993E-05
19159,04:10.4,0.02,0.153458,0.153456667,0.01,-0.0017614,-5.66007E-06
19160,04:20.5,0.02,0.153458,0.153456667,0.01,0.0017414,0
19161,04:20.5,0.02,0.153453,0.1534525,0.02,0.0017414,-1.41505E-05
19162,04:20.5,0.04,0.15344,0.153459515,-0.034,0.00168116,-3.67935E-05
19163,04:20.5,0.02,0.15348,0.153460833,0.002,0.00173152,0.000113201
19164,04:20.5,0.03,0.15351,0.153516579,-0.058,0.001722,8.48812E-05
19165,04:20.5,0.03,0.15351,0.15351575,-0.056,0.001722,0
19166,04:20.5,0.03,0.15352,0.1535284,-0.088,0.00172212,2.829E-05
19167,04:20.5,0.02,0.15351,0.153529565,-0.003,0.00176212,-2.829E-05
19168,04:20.5,0.02,0.15351,0.153525,0.011,0.00176212,0
19169,04:20.5,0.03,0.15352,0.153515373,0.056,0.00172212,2.829E-05
19170,04:30.7,0.02,0.15351,0.153525,0.011,-0.00176212,-2.829E-05
